date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:20	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2024%20Nov%202022%2000:05:19%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b32604e2c7bf459b810a7b_work-01-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b32604e2c7bf459b810a7b_work-01-poster-00001.jpg_	(from https://genesis-template.webflow.io/)
21:05:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:19%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b32700226e3160ee84632d_slider-02-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b32700226e3160ee84632d_slider-02-poster-00001.html	(from https://genesis-template.webflow.io/)
21:05:20	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:19%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b3260f2843784656d19df2_work-03-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b3260f2843784656d19df2_work-03-poster-00001.jpg_	(from https://genesis-template.webflow.io/)
21:05:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:20%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b326133a6b3e6e03d082d4_work-04-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b326133a6b3e6e03d082d4_work-04-poster-00001.jpg_	(from https://genesis-template.webflow.io/)
21:05:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:20%20GMT	https://genesis-template.webflow.io/blog-posts/how-to-build-a-strong-branding	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/how-to-build-a-strong-branding	(from https://genesis-template.webflow.io/)
21:05:21	116995/116995	---M--	200	added ('OK')	image/jpeg	etag:%22ef66dc1d9020750809dd84d9012254f5%22	https://assets.website-files.com/62b2f3ff401ff7e361875458/62b2f4506ac092e1cc8c3428_61df396292340a6dc264a86e_Blog%2520thumb%2520large%252007.jpeg	C:/Users/guilh/Downloads/site/assets.website-files.com/62b2f3ff401ff7e361875458/62b2f4506ac092e1cc8c3428_61df396292340a6dc264a86e_Blog%20thumb%20large%2007.jpg	(from https://genesis-template.webflow.io/blog-posts/what-is-the-duty-of-an-executive-producer)
21:05:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:21%20GMT	https://genesis-template.webflow.io/blog-posts/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b34c3d4158a8eb5a650e01_cta-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b34c3d4158a8eb5a650e01_cta-poster-00001.jpg_	(from https://genesis-template.webflow.io/blog-posts/what-is-the-duty-of-an-executive-producer)
21:05:22	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2024%20Nov%202022%2000:05:22%20GMT	https://genesis-template.webflow.io/blog-posts/what-do-you-need-to-start-on-your-career	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/what-do-you-need-to-start-on-your-career	(from https://genesis-template.webflow.io/)
21:05:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:22%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b34c3d4158a8eb5a650e01_cta-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b34c3d4158a8eb5a650e01_cta-poster-00001.jpg_	(from https://genesis-template.webflow.io/)
21:05:23	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:22%20GMT	https://genesis-template.webflow.io/template/style-guide	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/template/style-guide	(from https://genesis-template.webflow.io/)
